Output (S),Ia,Ib,Ic,Va,Vb,Vc
0,-63.99516739,25.38389467,40.82495436,1190.760307,-6203.745481999999,5012.985186
0,-67.5031252,43.46089561,20.69677341,1016.4979000000001,-6039.657129,5023.159229
0,21.40683688,-63.00453916,37.86044355,6528.863439999999,-2167.022792,-4361.840637
0,-55.84066226,86.80830799,-29.13012925,-5238.087547,-966.171789,6204.259336
0,29.28714471,57.55105121,-89.86690447,-4568.0965989999995,6735.197238000001,-2167.100639
0,-48.92875573,-7.436743947,58.74739179,3772.4373279999995,-6547.246442,2774.8091139999997
1,-162.4646793,-671.1400908,833.6025149,-445.72903099999996,104.913842,340.815178
1,410.3283237,-889.0253532,-43.26435746,-262.281459,756.5269800000001,-494.245521
0,-0.758782587,80.47267949,-77.86522131,-6498.250352,5036.851358,1461.3989940000001
0,59.72218457,-31.764758,-31.66879087,1415.1366790000002,4923.944872,-6339.081551
0,-10.25871492,88.78947766,-81.66548719,-6697.501359999999,4549.227419,2148.27393
0,41.16767856,42.64188532,-86.96211285,-3102.2867149999997,6866.710037,-3764.4233219999996
1,-571.5885449,-304.6061704,876.3576729,-343.338138,289.358586,53.979552
0,-55.68673679,-5.58478331,57.50810155,2561.654953,-6611.449119,4049.794166
0,50.77888798,-19.50060025,-34.21668356,3674.394449,3030.818582,-6705.213041999999
1,-542.7376759,-69.8080303,38.12651406,3670.5228779999998,-3489.782593,-180.740285
0,-52.07341124,93.06376681,-43.9932697,-5808.576675,4.297161,5804.279514000001
1,-291.7499755,27.48673417,-47.64949171,-3708.0827520000003,6664.389666000001,-2956.306914
1,374.4920642,-891.4887923,517.0240619,-274.988164,-182.61554299999997,457.603707
1,393.1729701,477.9169318,56.21090245,466.102604,-3766.832344,3300.7297399999998
0,-68.58167136,83.76844481,-18.54737384,-3705.12923,-2881.7089069999997,6586.838137
0,-54.73777465,-44.9388127,59.51695782,4788.681898,-5793.731658000001,1005.04976
0,-62.0131128,87.25275879,-28.23794627,-4758.615268,-1646.495191,6405.1104589999995
1,791.7248877,26.69213241,23.14513006,1212.08835,-4780.417092000001,3568.3287419999997
1,-539.050003,-336.9769522,876.0246917,-459.191139,299.66713699999997,159.524002
0,9.021962622,64.2561344,-71.03421453,-6082.142649,5617.931517,464.211132
1,-4.141937041,-682.8326705,689.2802713,-4081.9747319999997,-188.939465,4270.914197
0,-5.882132795,-21.47430221,24.03596257,6416.102516999999,-4028.283303,-2387.819214
1,-354.0180322,-64.69225967,44.94742607,4068.1504600000003,-4792.316727,724.166267
1,-27.81466724,-497.9794293,528.1515474,-5201.394022,-332.405766,5533.799788
1,29.40079897,-774.4523767,747.4488738,-1411.77344,68.652804,1343.1206359999999
1,-765.0091072,-64.41345483,-14.45139151,435.25573299999996,2347.939594,-2783.195327
1,-856.5595664,615.7384481,240.8188546,-108.648474,447.083384,-338.43491
0,47.85191978,29.30266886,-80.07693228,-2020.5176199999999,6678.531574000001,-4658.013954
0,-66.95100842,63.23754804,5.936308813,-3179.852126,-3464.480547,6644.332673
0,-65.63776557,37.88224747,24.65852295,1335.807363,-6156.391065,4820.583702
1,-613.9510126,-223.1262321,-49.33011137,-445.23472399999997,4114.729674,-3669.49495
0,-56.78789637,-21.20206969,27.7521717,4502.599233,-5689.782901,1187.183668
0,-50.32064814,92.33444819,-44.90402441,-5910.640923,205.96369199999998,5704.677231
0,-69.55942113,51.56382306,20.80996335,-2684.10494,-3959.435997,6643.540937
1,59.22282055,-806.6274539,749.5665399,-386.312003,-16.081174999999998,402.39317800000003
1,-16.12412299,773.904553,-755.6592714,408.40851699999996,-9.978606,-398.429911
0,-65.28252752,90.45869314,-28.64421828,-4470.886156,-2010.949963,6481.8361190000005
1,658.6535868,55.53380053,36.45724291,1306.34922,-4880.278029,3573.928798
0,-69.19127763,80.44831457,-14.48997212,-3429.5081590000004,-3164.632427,6594.1405859999995
1,-710.0412498,-2.065162811,-31.12087982,21.332102000000003,3746.4711460000003,-3767.803248
1,26.65369703,-776.0211516,751.8514012,-1665.276041,46.866886,1618.4091660000001
1,509.6151031,69.17708785,-39.60315949,-3763.545357,3753.400959,10.144398
0,-25.59550835,80.96277672,-53.043282,-6721.180289999999,2854.726501,3866.453789
1,56.48700376,-333.3727379,279.5519001,3955.327662,434.396754,-4389.724416
0,-47.2175653,-18.28164995,61.73889041,3754.8272300000003,-6645.201387,2890.374168
0,-71.8006588,61.22481916,7.350352539,-1062.827733,-5040.903571,6103.731304
0,-41.58036989,92.45750695,-48.96392543,-6311.597006,1125.963949,5185.633057
0,-15.83861703,-16.18850701,28.70345898,6159.863072000001,-4778.199844,-1381.663228
1,-844.722898,645.6446069,201.1038265,-87.10251000000001,440.170104,-353.067583
0,41.2395462,21.11972691,-62.35927312,-4023.0512959999996,6613.449359,-2590.398052
1,-368.370749,21.22558837,-46.03419541,-3503.973924,6643.860618999999,-3139.8866949999997
0,-53.84343662,58.74950479,-8.66208482,-5132.09037,-1137.49801,6269.588390999999
0,-22.08961489,-11.03600796,29.67124698,5924.875494999999,-5161.156615999999,-763.7188679999999
1,-26.1489864,767.6088331,-738.9155774,2782.631401,62.980104000000004,-2845.611494
0,59.23181106,-24.63305776,-38.30728597,587.93251,5448.115475,-6036.047985
1,684.3171008,70.6528163,-30.21238772,-3130.2230520000003,2167.023419,963.1996330000001
1,848.2669043,62.87742548,-11.132664,-1696.889271,-618.726933,2315.616204
1,-728.3268214,-67.31527835,797.6565701,-411.768533,395.22504999999995,16.543483
0,20.69649812,70.66485041,-94.57822735,-5249.220845,6514.96582,-1265.7449749999998
1,-42.78081817,-322.5006441,367.6210648,-5559.9249310000005,-406.714473,5966.639415
0,-35.60539309,92.5946841,-55.07479008,-6546.243957,1844.3206209999998,4701.923336
0,60.71386274,-25.45130396,-37.41162105,691.04189,5387.135952,-6078.177842
1,763.5660523,-24.86381205,22.83570439,388.871681,-4019.487373,3630.615692
1,-62.48724829,-747.7834941,-57.12625356,-409.029005,2854.484798,-2445.455793
1,645.1491701,-626.7544789,-16.28784614,242.85153200000002,-4536.780831,4293.929288
0,11.81002275,-47.07015233,37.38744016,464.213816,-5612.150500000001,5147.936684
1,608.4676253,-864.9071139,-30.86061064,-144.429956,-409.63415899999995,554.064115
1,-49.17927077,44.59533868,-49.9192513,-4117.155779,6372.948582,-2255.792803
0,44.99172587,39.6351476,-87.46844355,-2446.498439,6806.177378,-4359.678928
1,-526.8740122,351.6147593,176.6743685,-1434.807517,609.8531889999999,824.954328
1,137.5252647,-841.932951,-53.6429527,-358.338827,2079.879131,-1721.5403039999999
1,-711.0849467,-71.69940889,-43.42242903,-414.97650699999997,4135.015544,-3720.0390479999996
1,-728.1534189,148.7368324,-19.11378255,83.185289,3293.201054,-3376.386343
1,-58.19919322,-63.03294649,123.5659517,-5442.593079,-459.538431,5902.131521
0,58.58403818,-41.49005681,-20.80958856,2609.7255689999997,3995.010679,-6604.736248
1,812.1773382,-707.7242046,-104.4553964,35.830905,-419.84594300000003,384.015038
0,-30.97586986,-19.81809876,52.99746226,5323.973072,-5979.330742,655.35767
0,-70.56206133,45.21581816,28.15554752,-1895.417975,-4596.626023,6492.043998
1,-172.1843834,36.40413614,-49.27604033,-3952.0472750000004,6584.357086999999,-2632.309812
0,11.34982323,-26.06444531,11.2706551,6461.914118000001,-2419.607872,-4042.306246
1,-501.1661994,183.2739086,-0.253211561,1835.24253,1263.0858019999998,-3098.3283320000005
0,-41.61932784,1.312057855,42.19780858,4458.903196,-6306.648876,1847.7456909999999
0,-69.22704584,82.45309058,-16.58599934,-3526.141388,-3065.364324,6591.505712
0,18.42483227,67.5343967,-88.87008063,-5480.940465,6319.123206,-838.182741
0,-22.47192385,-40.13216711,62.60409096,5585.150098,-5942.508649,357.358551
0,35.71736247,48.9075542,-87.54164879,-3903.56582,6844.425555000001,-2940.859746
1,476.1113512,-882.9049063,406.7912918,-231.504438,-234.205554,465.709992
0,-64.98286056,28.06898024,39.21475745,981.3330890000001,-6128.6615280000005,5147.328439
0,34.25653349,-23.90926327,21.40804695,4050.8351289999996,-6172.845789,2122.01066
0,48.50814283,-51.0434854,9.856558802,5194.192487,966.450617,-6160.643104000001
1,-863.8759196,274.9830697,590.9121659,-296.868616,459.77169699999996,-162.903081
1,-731.8472302,92.6996587,639.5496475,143.588423,275.140393,-418.728816
0,-13.72110265,76.69560049,-60.73556972,-6722.912229,3939.797345,2783.1148729999995
0,-52.71017868,95.58216532,-46.11487932,-5819.716122,20.678900000000002,5799.037211
1,-673.1916771,832.3671249,-157.1448449,101.82966200000001,342.984202,-444.81386399999997
1,682.8284465,-827.3064345,144.4757246,-95.19517699999999,-347.089776,442.28495300000003
0,13.81142496,60.69438093,-72.2608449,-5835.494984,5894.35044,-58.855456
0,-54.2231917,78.68047862,-22.14110275,-5402.015069,-723.0642869999999,6125.079367
0,-14.56557203,-48.62716325,59.58291769,6155.046095000001,-5271.683857,-883.362238
0,-34.54062982,-18.07042769,52.61105751,3758.594279,-6588.954272999999,2830.359994
0,-8.775453078,-52.24423468,57.27207985,6364.924027,-4864.484339,-1500.439677
0,-54.95828975,-43.43074156,62.04273318,4948.263056000001,-5687.379258,739.1162019999999
1,-664.7722467,836.1347052,-171.3645401,108.919657,338.114832,-447.034489
1,765.2693514,-773.1310528,7.871793973,-19.701451,-393.950513,413.651975
1,-745.3571885,-19.33640346,-27.86046431,-1647.161637,5261.204652,-3614.0430149999997
0,51.07902,-61.38400897,12.62586033,5436.048783,618.728044,-6054.776827000001
0,56.30131537,-35.19721226,-15.82756166,3026.206491,3600.2861179999995,-6626.492609
1,179.7216455,-852.1174583,672.4349338,-353.17422799999997,-78.795882,431.970099
0,55.19073961,-11.0494645,-41.40284673,123.040808,5713.262181,-5836.302989
0,3.656541481,-49.58814789,48.6974921,6598.310873,-3543.3894649999997,-3054.921408
0,-2.743621291,-28.66684497,33.22255477,6452.576779,-4086.1106,-2366.46619
1,-653.094303,-177.5031427,832.7726907,-250.829744,309.625899,-58.796155
1,55.07550665,-338.4091779,286.1097655,4403.675782,456.894339,-4860.570121
1,870.4455748,-487.0589577,10.94467411,197.933109,-3120.033587,2922.100478
1,-481.7597782,-399.2662509,883.1144205,-464.01042599999994,270.555439,193.45498700000002
0,54.69465559,-7.167546588,-50.57596797,2189.6692949999997,4450.135943,-6639.805227
0,-7.135330671,90.80963273,-87.03957217,-6625.662681000001,4884.809115999999,1740.853565
1,632.8322514,217.3716006,-850.204193,443.17471,-346.425167,-96.749543
1,88.47169181,51.79768899,-49.66549721,-4192.575497,6034.383377,-1841.8078799999998
0,-68.42651614,40.84894634,29.79465791,-476.357156,-5466.656965,5943.014121
1,760.407893,-691.0879046,-67.28355821,129.355006,-2593.507125,2464.15213
0,-41.91836418,1.848309701,37.10014541,4593.580805,-6228.251876,1634.671071
1,815.841857,-111.7110906,-702.0746359,358.493817,-436.507588,78.01377099999999
0,48.38036753,-21.14758404,-30.2878018,4086.258847,2556.603313,-6642.862160000001
0,24.56020954,-39.13711685,16.53116281,6415.068681999999,-1984.8376019999998,-4430.2310800000005
0,6.600066104,-28.55268016,18.88140503,6521.153386,-3008.6484560000004,-3512.50493
1,-2.856638108,653.6581001,-648.1166532,4344.868143000001,228.45951699999998,-4573.32766
0,-39.46928805,98.8560498,-62.76224868,-6549.801038,1794.784728,4755.01631
1,49.95391289,-38.47245629,-8.873819587,5129.930157,465.962805,-5595.892962
1,-120.6757409,-696.7122306,819.470751,-438.72010600000004,83.244359,355.475747
0,58.76425107,-40.73131176,-21.7481932,2513.159396,4078.317837,-6591.4772330000005
1,569.6106903,70.08666159,-37.15119086,-3601.267461,3309.696896,291.570565
0,-13.58255615,-49.26091066,59.23399612,6193.967076,-5206.97408,-986.992996
1,869.2316451,-574.4570191,-292.7111715,136.368551,-453.72601999999995,317.357469
0,-1.794951494,71.06592518,-67.02946204,-6492.817485,4892.780827,1600.0366470000001
1,49.7043189,-38.3129504,-8.687816724,5128.444849,465.951167,-5594.396016000001
0,-64.59542174,69.19119599,-2.28403719,-3898.614258,-2726.5061450000003,6625.120403
1,55.3623943,-562.5689828,509.9330883,2809.3756789999998,343.03999400000004,-3152.4156620000003
0,56.0125891,-0.924493832,-52.74012502,-10.781848,5837.8075579999995,-5827.02571
1,413.0898846,-436.1894566,25.24087471,376.45386900000005,-5779.322912,5402.869032
0,39.8717284,46.26606451,-89.54191802,-3207.433295,6889.772317999999,-3682.3390229999995
1,-657.620238,-87.18732268,-9.434907575,1581.503528,305.4282,-1886.931728
1,814.7706557,-711.5822125,-103.1803767,38.389692000000004,-422.029278,383.639586
0,-45.85413776,97.16742062,-54.5589816,-6257.139075,961.565836,5295.573227999999
0,-69.57083943,30.96550025,41.40598451,-244.159487,-5642.953228,5887.112715
0,-7.954185492,86.58436454,-81.6472673,-6650.391847,4698.078473,1952.3133630000002
1,715.3659622,15.02411588,30.40866684,1887.5542619999999,-5507.749554999999,3620.195282
0,5.728026761,82.93978845,-91.9799418,-6160.685729,5758.018706,402.667023
0,-59.79457442,2.982322699,59.19698165,2245.4288340000003,-6564.334524,4318.905679
0,-69.04948339,44.32462522,27.02949728,-792.6674250000001,-5283.843741,6076.511177
1,-44.57958224,786.1653248,-741.5874336,401.079129,4.830012,-405.90913
0,54.73573432,-39.9864686,-9.054335267,3654.057825,2960.598069,-6614.6558939999995
0,54.92400333,-8.336281664,-50.290233,-1184.918262,6268.147413000001,-5083.2291510000005
1,-736.0160434,24.23681445,712.0781187,-136.927439,334.44316399999997,-197.515725
0,3.244083088,79.14404658,-85.29450893,-6302.7584289999995,5470.201264,832.5571759999999
0,-20.83847882,70.27663739,-46.72650594,-6724.423156,3344.174053,3380.249092
1,-717.7392013,-55.91466389,773.9249428,-323.931267,363.436854,-39.505576
1,-720.3637984,-81.12644757,803.5834597,-415.142134,391.28848,23.853654
0,37.12074665,22.07343003,-62.51604554,-4119.3789449999995,6599.789272999999,-2480.410328
1,861.6469383,-261.4819587,-600.167243,301.956545,-457.690717,155.734172
0,-61.49047244,28.66891922,29.84364165,2144.1792020000003,-6360.959715,4216.7805020000005
0,-66.8728547,27.35496363,35.87881528,-925.850827,-5261.203662,6187.054477999999
1,-771.8385888,139.8051195,632.418772,-424.55010400000003,421.826229,2.723875
0,23.5816246,42.95718071,-63.40221893,-5079.013368,6344.489602000001,-1265.476245
1,-74.82281749,-51.8967287,49.56622498,4200.172614,-6034.38187,1834.209267
1,748.3974897,-781.0792177,34.67195291,-37.197512,-383.398675,420.59617599999996
1,-309.8963761,148.3448343,163.7410598,3021.435021,-562.41867,-2459.016351
1,24.32749907,-776.1965307,754.2496248,-1912.214656,24.979789999999998,1887.2348659999998
0,-24.03109115,93.9488007,-73.04821928,-6806.308069000001,3340.16133,3466.1467390000003
1,-820.3377423,125.7396761,694.59584,-354.28983700000003,439.802231,-85.512394
0,-16.8562044,-18.77555596,32.66954764,6106.4951200000005,-4938.651542,-1167.843578
1,-42.53524187,-322.6703548,367.4508287,-5558.457915999999,-406.714264,5965.172191
1,44.14192481,96.1934885,-137.7189386,5403.281378000001,457.276182,-5860.55756
1,44.20222951,-95.0786425,53.70738196,5362.797715,495.56989899999996,-5858.367614000001
0,-63.14189181,36.788305,26.35358681,-2034.538242,-4479.34971,6513.887952
0,-70.68117039,55.72101956,12.08654403,-838.661527,-5190.855769,6029.517296000001
0,58.93819422,-49.74878483,-9.189409387,3725.073055,2925.0458270000004,-6650.118882
0,-18.2721173,-43.40525972,66.33077053,6096.692866,-4718.966296,-1377.72657
0,43.79116048,39.00552418,-86.07435565,-2630.284514,6821.242251999999,-4190.957738
0,-19.35867482,-20.41306049,41.73762368,5623.614909000001,-5689.501345000001,65.886436
1,-487.9168287,-407.7781018,895.8268221,-395.51495500000004,255.86704,139.647915
0,55.58143866,12.91976374,-66.56544312,-465.89891700000004,6115.143991,-5649.245074
1,219.5665197,-855.1070033,-51.01035137,-344.935822,1686.276141,-1341.3403190000001
1,-410.2897382,888.9679939,43.2643743,262.17442900000003,-756.4089170000001,494.234488
1,49.24299891,-26.0632201,-20.47521501,5159.81114,465.733499,-5625.544639
1,230.1728093,623.484864,-853.659937,454.47540599999996,-139.24210300000001,-315.233303
0,32.27471277,43.16472364,-73.1899401,-4434.009305,6649.443933,-2215.434628
0,-17.52429078,93.01274145,-78.74383334,-6797.74205,3975.741605,2822.000445
0,47.25962012,-23.01412671,-23.31477261,4956.532119,1380.560995,-6337.093114
1,100.09502,-810.5487505,710.4514723,-385.876293,-33.210672,419.086965
0,-55.4617893,69.91503329,-11.60969923,-5375.5822339999995,-791.1860330000001,6166.768267
0,15.31473102,74.20573221,-92.91447952,-5625.769402,6266.1880710000005,-640.418669
0,2.987522177,-30.09218773,28.98668392,6524.273668,-3577.926715,-2946.3469529999998
0,6.63411867,-58.06891365,51.43479498,6624.643718,-3927.029623,-2697.614095
1,607.8496351,-858.9889025,253.2106692,-151.535076,-305.629709,457.164774
0,19.72128899,39.35333833,-62.75908111,-5540.313009,5989.184915999999,-448.87191800000005
0,-34.3775589,99.84467319,-68.89910615,-6705.040408000001,2406.7329330000002,4298.307475
0,-60.64538602,86.99356151,-29.23395914,-4902.0312,-1452.145376,6354.176576
0,-63.30594393,92.4798604,-32.64051087,-4781.7517,-1612.4750729999998,6394.226762
1,155.6888468,-830.3279029,676.6394437,-368.614994,-62.485918,431.100912
1,-712.954326,-95.70718411,808.6592724,-418.499818,387.42534600000005,31.074472
0,-11.56360438,58.4494593,-50.55900522,-6650.876276,3839.4497130000004,2811.426563
0,40.32925954,-32.11729056,-6.337711914,5375.933046,689.1630789999999,-6065.096125
0,-32.38533784,73.13113337,-37.85668475,-6603.688674000001,2202.811237,4400.877437
0,-30.58346507,-10.58381157,37.19803831,5802.1975,-4619.429903,-1182.767597
1,737.5034134,54.50144701,-789.9510997,407.849453,-398.414005,-9.435448
1,-800.7791266,723.5290904,77.24777252,-21.821437,414.30156900000003,-392.48013199999997
0,54.14206227,11.71873201,-68.78819752,-162.314416,5985.2123759999995,-5822.89796
1,129.8282459,-46.60618045,49.94617161,4048.197505,-6580.288924,2532.091408
0,-64.95945283,89.07792996,-27.48198514,-4464.764579,-2019.948139,6484.712718
0,-6.771104647,73.65202033,-64.64048088,-6616.931959,4514.523387,2102.408583
1,-295.3681254,-590.5476921,886.0065243,-418.748066,161.950492,256.797574
0,-60.02681154,12.26569891,47.76111263,757.571243,-6113.5127680000005,5355.941525
1,604.204114,236.5728404,49.79666955,447.23100400000004,-4106.652759,3659.4217439999998
0,-35.34843592,-12.571981,47.92041691,3270.534091,-6558.006972,3287.4728920000002
0,49.87182716,5.477083331,-52.61497593,-1641.420506,6432.806303,-4791.385797
1,428.9178148,-900.4089684,-42.64797049,-250.27284699999998,688.3806159999999,-438.107758
0,57.14902742,-19.14895845,-35.73625909,2048.065998,4502.744191,-6550.810189
1,646.4234311,-850.0434434,-27.73230901,-116.330863,-667.624023,783.954897
1,-581.271809,-284.2746058,867.5577901,-453.149257,321.337478,131.811779
1,-37.33078781,784.8987529,-744.9532663,1834.4251530000001,-24.763288000000003,-1809.661865
1,-548.0655456,-1.140377188,-38.26474622,-2567.460159,6154.45677,-3586.9966109999996
0,-71.64189803,62.62307366,5.914081128,-1367.218039,-4850.553785,6217.7718239999995
1,884.3076219,-477.219798,-407.0839188,199.460382,-465.093431,265.633049
0,34.38920823,41.08194602,-73.13284099,-4194.618725,6704.594687999999,-2509.975952
0,-68.59746853,69.02466268,1.4764734,-2552.747868,-3983.126961,6535.874829
0,-21.7703587,80.01557336,-55.92033507,-6749.157107,3230.5437450000004,3518.613351
0,-65.06483512,44.41664021,17.00176795,-3015.235267,-3652.1332540000003,6667.368521
0,-39.1528843,-11.54232164,52.98703514,4717.681748999999,-6300.099069,1582.41732
1,-64.47812275,639.3304882,-572.3329323,-1681.0315389999998,-299.338193,1980.369721
0,-72.3236724,67.83567274,1.134174141,-1686.059496,-4623.718484,6309.777991
1,53.09865845,-629.9405108,579.5470196,2104.4683219999997,307.125874,-2411.594185
1,232.8928409,-867.0970476,634.239881,-334.241292,-107.16937,441.410662
0,62.90544933,-38.39667571,-24.50877362,2233.353364,4322.5099279999995,-6555.863292
0,42.27132836,-27.84283532,-17.37169344,4982.000056,1338.5290599999998,-6320.529116
0,35.2523998,-29.61931468,-8.694569439,5581.2696940000005,305.247173,-5886.516878
0,42.87722943,-27.46291875,-18.35722824,4914.331059,1441.5240729999998,-6355.855132
1,-712.2861894,-94.95397862,809.2542513,-418.425117,387.264834,31.160283
0,-66.23213485,80.6234323,-17.27375504,-3944.7498640000003,-2633.2320849999996,6577.981949
0,-67.44712594,61.81162559,7.857921577,-2992.901637,-3639.6492879999996,6632.550925
1,646.2681709,-845.1975365,198.9271036,-123.64854700000001,-326.923432,450.571979
0,-63.05944694,50.78398042,14.59867791,-5104.102663000001,-604.692451,5708.795114
0,-59.56533034,16.12595972,45.73759589,2195.258505,-6461.3555160000005,4266.097011
0,-65.64045554,40.26502459,27.2732517,738.18602,-5977.5103739999995,5239.324354
0,-49.32458303,8.092137837,43.17762547,4465.677227,-5979.387556999999,1513.7103299999999
1,593.5041784,271.5394462,-862.9126589,451.385088,-326.317365,-125.067723
0,56.95562494,-13.61505649,-41.39903488,2593.548463,4091.244707,-6684.793169999999
1,-39.05688437,785.0825127,-743.4154997,1669.231168,-39.370199,-1629.860969
0,-25.09760844,62.41483295,-40.98543854,-6622.1007819999995,2558.5138699999998,4063.586912
1,-760.488536,159.5247476,603.1455237,-319.310453,413.939372,-94.628908
0,-32.0252848,92.32870323,-58.3881802,-6645.6467,2246.3243,4399.322411
0,2.943358215,-49.61204141,49.3297311,6595.248363,-3632.5909730000003,-2962.65739
0,44.56771376,-55.0432662,19.59103621,5849.350517999999,-181.509779,-5667.840738999999
0,50.12596237,-35.27251001,-12.58441504,4222.431719,2351.367084,-6573.798803000001
1,870.1376426,45.64618386,8.341050068,-93.19103199999999,-3111.232091,3204.4231230000005
0,-29.90322792,-36.97037951,63.11914009,5332.501713,-6120.300461,787.7987479999999
1,804.0755129,28.73925243,21.74492414,1085.239045,-4632.172655,3546.933621
0,15.27030711,-44.05693317,31.15489535,6519.761039000001,-2453.336644,-4066.4243949999995
0,-4.911358554,83.66600701,-76.83423722,-6611.799095,4747.842891,1863.956215
0,7.940425915,75.93510693,-81.95271183,-6166.85102,5637.224054,529.6269659999999
1,-722.2462309,804.388274,20.31298467,51.494894,1237.0509690000001,-1288.545863
0,34.87101049,-10.93255014,-21.10568636,5627.481431,201.32155999999998,-5828.802991
0,1.39103903,-25.66846399,21.08432221,6505.233922,-3448.3353850000003,-3056.898537
0,28.40919663,-27.08513818,9.722663719,6523.395483,-2308.282581,-4215.112902
1,-637.1293745,854.0190213,28.52515115,123.295997,603.452036,-726.748033
1,-385.8806405,-495.6403962,881.5187858,-465.982616,221.023143,244.95947299999997
1,-488.4868203,10.39977187,-42.44287606,-3095.699167,6478.925233,-3383.2260549999996
1,-698.4076699,-12.84206102,-31.63611613,-2004.487881,5622.930302,-3618.442421
1,-867.7559579,575.4955316,294.3639243,-136.787112,454.355891,-317.568779
0,-6.231861276,-36.93699831,45.54191766,6418.657344,-4382.604676999999,-2036.052667
0,35.38885464,-45.45342392,49.92900836,4130.531515000001,-6341.506622,2210.975107
0,53.09960392,-14.98486807,-41.05115561,3051.4291940000003,3675.771297,-6727.2004910000005
1,-768.2818316,761.7969259,8.592653077,14.872231,396.04029299999996,-410.912513
1,-566.459833,-313.6545575,880.2758174,-402.035238,299.844028,102.19121000000001
0,-59.86698342,16.41789971,45.66085151,2099.8963479999998,-6446.286945999999,4346.390598
1,452.4962948,-883.7304285,431.2318728,-244.09497199999998,-221.448227,465.54321000000004
1,722.6655441,16.10699792,29.78101213,1827.909864,-5448.114617,3620.204753
1,16.22233721,-765.8353449,751.9693403,-2630.332606,-40.820835,2671.1534300000003
1,-13.31865446,-623.5878937,639.2886459,-4579.703227,-247.048494,4826.7517100000005
1,126.243926,-834.2001052,707.9992605,-365.601676,-51.90064,417.502327
1,-69.66501172,438.0641093,-366.0224536,-3449.875165,-405.93813700000004,3855.8133019999996
1,610.2507637,70.55510794,-34.97219784,-3457.650273,2939.9064750000002,517.743798
0,36.89688793,49.77757218,-89.94866802,-3656.998851,6885.6833320000005,-3228.6844699999997
1,-703.2267848,324.680653,380.732685,-693.070422,452.450471,240.61995100000001
0,54.72033626,8.898288855,-66.54687248,151.641589,5822.939573,-5974.581162
0,10.97320652,-43.45751849,34.67871868,6573.097828,-2935.145752,-3637.9520759999996
1,862.3350572,-260.7217915,-599.5549605,302.036933,-457.855728,155.818795
0,13.22694606,-26.42596629,9.75568337,6434.881442000001,-2226.313056,-4208.568375
1,-370.1211244,-526.1979227,898.4878209,-465.583734,209.964458,255.61928699999999
0,-8.932752015,90.45458678,-84.90771363,-6667.510718,4723.253600999999,1944.257117
0,-66.67325949,58.1894354,11.17884504,-3608.0836329999997,-3076.966519,6685.050152000001
0,-16.50828892,60.21039132,-47.3891818,-6678.076636,3400.1598289999997,3277.916807
0,-71.83124718,73.63167263,-5.156507765,-2388.772067,-4092.905058,6481.677136
0,18.77490043,-62.58856919,40.21562701,6582.144447999999,-2461.527332,-4120.617116
0,-64.96969065,68.5773896,-1.296184033,-3812.245822,-2820.950924,6633.196746
1,-51.72327556,-737.0862176,-56.90163169,-424.852065,2772.803396,-2347.9513309999998
0,57.03883758,-7.414198891,-47.27509578,720.016,5430.158613,-6150.174613
1,-60.9372687,-51.13242996,49.65623059,4195.142159999999,-6078.0912499999995,1882.94909
1,881.6157647,-511.9556967,-369.6557336,179.36998200000002,-462.78899700000005,283.41902600000003
0,-69.25569312,64.19567617,6.962586767,-1957.795224,-4454.783915999999,6412.57914
0,54.27868044,1.590766149,-59.28891091,1574.496,4940.424676,-6514.920665000001
1,-882.8663525,439.5958451,445.2923477,-217.852668,465.89671699999997,-248.044049
0,-65.95981198,39.1559313,23.58551523,1330.1735700000002,-6148.1059749999995,4817.932405
0,-60.53579328,94.6959049,-37.62449465,-5144.559981,-1104.294147,6248.854128000001
1,883.4627596,-474.1904779,-407.2106111,197.76771300000001,-463.910216,266.142503
1,-808.9522745,137.3451796,-33.32314533,-354.04372299999994,3964.711267,-3610.667544
1,-602.9357346,221.6507026,-2.214337065,1002.610279,2186.0297140000002,-3188.6399930000002
0,57.30523296,-11.86041875,-43.09414923,1236.539227,5099.291406,-6335.830633
1,102.2411766,53.38330761,-49.35318538,-4207.196301,5942.509386000001,-1735.313096
1,73.16565238,-798.3158451,727.2301719,-393.820251,-18.763085,412.58333600000003
0,-66.24186227,40.72888267,21.7455596,-2539.6039570000003,-4078.316902,6617.920859
1,-659.3695577,260.9939644,-2.634382762,181.273785,2608.8688119999997,-2790.1425969999996
0,-44.62076806,3.877084458,42.56362561,4150.505238,-6397.610725,2247.105487
1,35.09952766,251.6577914,-284.0406107,5515.5805980000005,429.484462,-5945.065049
1,-859.85786,605.7122754,254.1433209,-115.752549,449.113148,-333.36059900000004
0,-34.7885897,82.25365145,-45.14330713,-6537.2079189999995,1871.039973,4666.1679349999995
0,-20.53288752,88.97766978,-66.59965659,-6783.677076,3390.4532529999997,3393.223812
0,4.866341429,57.77029075,-59.91819036,-6186.868028000001,5369.656897,817.2111199999999
0,-16.87607483,93.97526372,-80.48246713,-6795.057653999999,4070.521312,2724.536353
0,-21.04594716,-28.50493636,51.92716756,5901.514718,-5400.366851,-501.147867
0,19.21079566,-44.43673294,27.5043706,6455.557196,-2064.905546,-4390.65165
0,-39.97851033,82.27988781,-39.98096092,-6350.147155,1258.3420959999999,5091.805059
1,-765.2478539,2.014490986,765.2488015,-393.365522,413.40430999999995,-20.038788
